"id","BAC","BAP","CHL","CHR","PYR","UNI","totAlBiov","algalDiversityH","algalRichness","ACHAFFI","ACHAMOE","ACHBIAS","ACHBIOR","ACHCALC","ACHCLEV","ACHCLEVR","ACHDELI","ACHDETH","ACHEXIG","ACHFLEX","ACHFLEXA","ACHHAUC","ACHLANC","ACHLANCD","ACHLEMM","ACHLEVA","ACHLINE","ACHMARG","ACHMICR","ACHMINU","ACHOEST","ACHSP","ACHSUCH","ACTHANT","ACYNORM","AKYJUDA","AKYLANC","AKYSP","AMACOFF","AMAINAR","AMAOVAL","AMAOVALA","AMAOVALP","AMAPERP","AMASP","AMATHUM","AMPSPP","ANKFALC","ANKFALCF","ANKFALCM","ANKGRAC","ANKSPI","ANKSPIR","ANKSTIP","ANOSERIB","ANOSP","ANOVITR","APLPELL","BITCHOD","BITLONG","BITOHRI","BITOLLU","BITSP","BOTBRAU","BOTSPC","CALBACI","CALSP","CALVENTM","CARCORD","CARSP","CERHIRU","CHLGLOB","CHLSP","CHMSP","CHMSPM","CHRSP","CHYSP","CLOACICC","CLOACUTV","CLOLONG","CLOSPD","COCDIMI","COCOVAL","COCPEDI","COCPLAC","COCPLACE","COCPLACL","COCSPB","COCSPHE","COCTHUM","COEASTR","COEMICR","COESPHA","COESPT","COSDEPR","COSPHAS","COSREGN","COSSPD","CRLSP","CRUQUAD","CRURECT","CRUSP","CRUTETR","CSLLONG","CYCATOM","CYCATOMF","CYCCATE","CYCCOME1","CYCCOMES","CYCCOMRC","CYCCOMT","CYCDELI","CYCMENE","CYCMICH","CYCOCEL","CYCOPER","CYCOPERU","CYCPSEU","CYCROSSI","CYCSP","CYCSTEL","CYCTRIP","CYKPLAN","CYKSKUJ","CYKSP","CYMAFFI","CYMAMPH","CYMCESA","CYMCIST","CYMCUSP","CYMCYMB","CYMDELI","CYMELLI","CYMLUNA","CYMMICR","CYMMINU","CYMMINUS","CYMNAVI","CYMPROAU","CYMPROS","CYMPUSI","CYMSINU","CYMSOLE","CYMSP","CYMTRIA","CYMTUMIA","CYMTUMIU","CYSCOST","CYSDUBI","CYSINVI","CYSSP","CYSTHOL","DENSP","DENSUBT","DENTENU","DESMONI","DESSP","DIAVULG","DICEHRE","DICPULC","DICSP","DINACUM","DINBALT","DINBAVA","DINBAVAM","DINBAVAV","DINBORG","DINCREN","DINCYLI","DINCYLIA","DINDIVE","DINSERT","DINSERTP","DINSOCI","DINSOCIA","DINSOCIS","DINSP","DIPBOLD","DIPDECU","DIPELLI","DIPLUNA","DIPOBLO","DIPOCUL","DIPOVAL","DIPPARM","DIPPSEU","DIPPUEL","DIPSPE","ELAGENE","ELASP","ENTSP","EPISP","EPISPX","EUDELEG","EUDSP","EUGSP","EUNCURV","EUNINCI","EUNPECT","EUNPRAE","EUNSP","EUTSPC","FRABREV","FRACONS","FRACONSB","FRACONSV","FRADROE","FRALEPT","FRALEPTD","FRAOVAL","FRAPINN","FRASPB","FRASPC","FRUSP","FRUVULG","GLESP","GLOLIMN","GLOPLAN","GLOSPC","GLOSPT","GOLRADI","GOLSPK","GOMACUM","GOMANGU","GOMGRAC","GOMOLIV","GOMPARV","GOMSP","GOMSUBT","GONPECT","GYMEXCA","GYMHELV","GYMSP","GYRACUM","GYRNODI","GYRSCAL","GYRSPEN","HANAMPH","HANARCU","HAPSP","KEPBORE","KEPCUPU","KEPCYLI","KEPDOLI","KEPLITT","KEPOVAL","KEPSP","KIRLUNA","KIRSP","KIRSUBS","LAGCILI","LAGLONG","LAGSPL","LAGSUBS","MALSP","MERCIRC","MERCIRCC","MITPUSI","MONARCU","MONBRAU","MONCIRC","MONCONT","MONCONV","MONDYBO","MONGRIF","MONIRRE","MONMINU","MONOVAT","MONPUSI","MONSETI","MONSKUJ","MONSPH","MONSPO","NAVATOM","NAVBACI","NAVCAPI","NAVCAPIH","NAVCAPIL","NAVCINC","NAVCLEM","NAVCOCC","NAVCOST","NAVCRYP","NAVCRYPV","NAVDECU","NAVDETE","NAVGAST","NAVGREG","NAVHELE","NAVINTE","NAVJAER","NAVLANC","NAVMENI","NAVMENIU","NAVMINI","NAVMINU","NAVMUTI","NAVPLAC","NAVPLAT","NAVPROT","NAVPSEUL","NAVPSEUS","NAVPUPU","NAVPUPUC","NAVPUPUM","NAVRADI","NAVRADIT","NAVREIN","NAVRHYN","NAVSALI","NAVSALII","NAVSCHO","NAVSCUT","NAVSP","NAVSTRO","NAVSUBH","NAVSUBR","NAVSUBT","NAVTRIP","NAVTRIV","NAVTUSC","NAVVIRI","NCTAGAR","NCTECDY","NCTLIMN","NEIAFFI","NEISP","NITACUL","NITACUM","NITAMPH","NITANGA","NITANGU","NITCLAU","NITDENT","NITDISS","NITFONT","NITFRUS","NITINCO","NITLACU","NITPALEA","NITPALEC","NITPERM","NITROMA","NITSINUT","NITSP","NITTROP","NITVERM","OCHCOLO","OCHSPOV","OOCBORG","OOCGIVIN","OOCLACU","OOCPARV","OOCPUSI","OOCSOLI","OOCSP","OOCSUBM","PANSP","PEDBORY","PEDDUPL","PEDDUPLC","PEDDUPLG","PEDSIMP","PEDSP","PEDTETR","PERSP","PHASPC","PHASPE","PINSP","PLKLAUT","PLKSP","PSEALAS","PSEATTE","PSECONI","PSECYLI","PSEELLI","PSEMILL","PSEMINU","PSESP","QUACHOD","QUACLOS","RHISPC","RHOCURV","RHOSPB","SCEACUT","SCEBALA","SCEBICA","SCEBIJU","SCEECOR","SCEINTE","SCEOPOL","SCEQUAD","SCESP","SCHINDI","SCHSETI","SLCELLI","SPISP","SPYSCHR","STASPD","STCSP","STEALP1","STEALP23","STEALPI","STEBIND","STECONSP","STEHANTH","STEHANTT","STEMINUT","STENIAG","STEPARV","STEPHCOS","STEPSBTR","STESP10","STESP16","STESP51","STESPB","STISP","STUASP","STUSMIT","SURANGU","SURBIRO","SUROVAL","SUROVAT","SUROVATP","SUROVATS","SURSP","SURTURG","SYNSPR","TETCAUD","TETMINI","TETMIVTE","TETMUTI","THABALT","THASP","THAWEIS","TRASP","TREQUAD","TRESCHM","TRESETIA","TRESETIU","TRESP","UNCFLAG","UNCOVO","UNICGR","UNICLFLA","UNICOCCS","UNIFILA","UNIFLAG5","UNIFLAGF","UNIFLAGO","UNIPENN","UROLIND","UROSP"
"2001.Spring.ON55",77943.560428432,0,3288.12607555556,14917.5855536702,0,0,96149.2720576578,1.36240920605282,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.524675555556,132.393506666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.11622144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.430460071289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2623377777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906.466496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37260.2276242479,39775.5881695018,0,0,0,61.808231035702,74.134169225455,0,0,465.83287414307,0,0,0,0,305.969360278128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.94555555556,0,0,0,0,0,0,0,0,0,0,0,0,9750.5723761589,0,0,0,0,0,0,0,0,0,0
"2001.Spring.SU01",1104.27006117659,225.785548034264,44.48421824,3554.90552318001,3487.562710016,0,8417.00806064687,1.61123546751101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381956554717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.541420792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1075476467541,0,0,3.68690305519475,39.8717152831475,591.031880039919,0,0,0,4.75168021998531,0,0,1.4316078841377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487.562710016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.450508065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1794405361509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.224150943396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.762123776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.48421824,0,0,0,0,0,0,0,0,0,0,0,0,105.092871717781,229.72780635829,0,0,0,0,0,0,0,8.42326903611383,0,119.144779935266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.15147054701,0,0,0,0,0,0,0,0,0,0
"2001.Spring.SU08",1795.17844999726,0,0,2249.08984740767,4116.13007329157,0,8160.3983706965,1.63806665428918,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.572661975904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26536681660726,23.8615911360182,89.2389931581687,947.503957046527,0,0,17.5532243161446,64.8070097493374,0,0,59.7749207898552,0,0,0,16.9883651568574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116.13007329157,0,0,0,0,0,0,247.168251356792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.336946480321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.342825542169,0,0,0,57.344979946173,0,0,0,0,12.9097095904858,0,280.95476745253,0,0,3.63273929638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566.01198759465,0,0,0,0,0,0,0,0,0,0
"2001.Spring.SU17",213.196941702049,40.968413845939,463.562995687375,3435.07199506477,2091.82801803928,0,6244.62836433941,1.72220430893035,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.733649699399,0,594.299646761304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3275851220485,0,0.912752333232758,16.4076359421921,6.3892663326293,150.42738781863,0,0,0,4.56861465387793,0,0,8.93003415249378,0,0,0,7.29024754132756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.968413845939,0,0,0,0,2091.82801803928,0,0,0,0,0,0,136.220747457876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.592978776754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1467299398798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.829345987976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578482145417739,0,16.3649356601995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.81189212896,0,0,0,0,0,0,0,0,0,0
"2001.Summer.ER15",4042.87626783183,502.54933451184,69567.8885796563,12583.5159394895,80727.39136,0,167424.22148149,1.33224967408477,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80727.39136,0,0,0,1281.145485312,0,0,0,0,0,0,0,0,0,0,0,220.196880288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.908351270539,1892.45463700437,42.2986892569043,0,0,0,0,737.169775401062,0,692.954795377634,51.0900195213236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.43185664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61494.983294976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.93509359127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.854773023361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.35245422384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.698996736,4359.45338752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.143185664,284.698996736,0,0,0,0,0,0,0,0,0,1383.63712413696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123.96,0,0,0,0,0,0,0,0,0,0,0,0,8793.46232481024,0,0,0,0,0,0,0,0,0,0
"2001.Summer.ER78",20146.3365039697,0,2897.26872304609,17466.7779170679,111951.717521012,0,152462.100665096,1.28827608466415,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.440189819639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101682.014231938,0,0,0,3042.83701279532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9429416977221,0,1066.46451218375,2308.93774706946,663.694746625593,0,0,0,0,15350.3158718182,0,371.071315238169,342.873075574073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10269.7032890741,0,0,2282.15628646092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.781497843687,0,285.269535807615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.634767903808,0,0,0,0,0,0,205.037478861723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604.64113891784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.818976705411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0362937627353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11865.429754998,0,0,0,0,0,0,0,0,0,0
"2001.Summer.ER91",153513.332793492,8112.74134469677,100353.660216969,142722.2131992,0,0,404701.947554358,2.32653708469165,35,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0231362455726,0,0,0,0,0,0,61.5446874616293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7059268004722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11768.0763386465,0,0,0,0,0,0,0,0,0,303.301488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.099895523179,0,0,0,0,432.259187886252,0,65268.545526817,0,0,3407.50500662574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.235560802834,0,0,0,0,0,0,29601.1195100897,1174.00047039361,0,25143.3133515618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12744.9474167107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.93176,2416.76179600713,282.844393481454,0,0,0,0,0,0,0,0,0,0,0,441.311688888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.787338888889,0,0,1553.41714488889,0,915.10391808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560.83824872727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.554347170405,0,0,0,0,0,0,0,0,0,0,0,11297.5792355556,20335.642624,0,0,0,0,0,0,0,0,0,0,0,0,76258.65984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.049351111111,0,0,0,0,0,0,0,0,0,0,0,0,13362.610461701,0,0,0,0,1399.90635368716,12736.9536842018,0,0,512.606884183587,0,0,0,0,129.412460821192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448.421824,102021.876695399,0,0,0,0,0,0,0,0,0,0
"2001.Summer.HU15",12352.7420653468,396.824712450833,313.331299111111,6247.59441563889,15728.348592,0,35038.8410845476,1.84426941547291,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.63688533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633.29866930659,909.207601110997,3382.69404165,466.58096793,0,0,752.35142075016,197.31694034052,0,0,11.2924242585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.290553,0,0,0,0,0,0,0,0,0,282.439480888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9574026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3049351111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.824712450833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.872208,119.154156,0,0,0,0,0,0,0,0,0,0,0,15728.348592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588.72208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.54801375,0,0,0,0,0,0,0,0,0,0
"2001.Summer.HU45",159927.052778521,1575.86305876117,3269.3396266022,15063.245094289,0,0,179835.500558174,1.45285031136633,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.505165003984,0,0,0,0,0,0,0,2392.57747505976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.9072812749,0,0,0,0,0,0,0,0,0,172.697321508073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17662.0814445972,946.94826764084,25424.8177511484,111096.133023933,0,0,1143.96087886375,1268.10500958085,2179.42338634861,0,205.583016408993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474.31510152988,0,0,957.030990023904,0,0,553.837378486056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.515495011952,0,0,0,0,1403.16573725309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4455922231076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.443310629482,0,88.6139805577689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.030990023904,0,0,0,1851.11060825957,379.932441641434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.9072812749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.218625498008,0,0,0,0,0,0,0,0,0,0,0,6699.19300439258,0,0,0,0,0,0,0,0,0,0
"2001.Summer.HU54",374456.803676958,0,1028.40928016454,2273.15763384776,33837.0652622148,40.3273944993026,411635.763247684,1.25903319690118,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7704.91362666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43579.3221035527,5293.31731719848,39548.8097704241,271928.516328368,0,0,4413.15431392544,932.492772368489,831.485281825531,0,895.326462551265,0,0,4955.01140935946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26132.1516355481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.985439687587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8218363932719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.526817294282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.267432613668,0,0,0,0,0,0,0,0,0,0,0,0,2079.36791738416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.7931938633194,0,0,0,0,0,0,0,0,0,0,0,2000.17219416017,0,0,40.3273944993026,0,0,0,0,0,0,0
