"id","Bosminid","Calanoid","Cyclopoid","Daphnid","Limno","Mollusc","nauplii","otherClad","predClad","Rotifers","totBiomass","zooH","zooRichness","predRatio","ACAVERN","ACRHARP","ALOSP","ASCECAU","ASCOVAL","ASCSALT","ASPBRIG","ASPHERR","ASPPRIO","BOSSP","BRAANGU","BRABIDE","BRABUDA","BRACALC","BRACAUD","BRAHAVA","BRAQUAD","BRAURCE","BYTLONG","CAMSP","CECPENG","CEPSP","CERSP","CHYSPHA","COLSP","CONSP","COOUNIC","COPNAUP","COUSP","DAPDUBI","DAPGALEM","DAPLONG","DAPLUMH","DAPPARV","DAPPULI","DAPRETR","DAPSCHO","DICSP","DIPSP","DIYNANU","DIYTHOM","DREPOLYP","DREPOLYV","ENCSP","EPILACU","EUBCORE","EUCSP","EUELAME","EURAFFI","EUYAGIL","EUYPRIO","FILLONG","FILTERM","GASSP","GRASP","HEXMIRA","HOLGIBB","ILYSP","KELLONG","KERCOCH","KERCOCHH","KERCOCHT","KERCRAS","KEREARL","KERHIEM","KERQUAD","KERTEST","KERVALGT","LATSETI","LECSP","LEOASHL","LEOMINU","LEOSICI","LEOSICO","LEPSP","LETKIND","LEYSP","LIMMACR","MACSP","MARALBI","MESEDAX","MICRUBE","MOIMICR","MONSP","NOOSP","NOTACUM","NOTCAUD","NOTFOLI","NOTLABI","NOTLAUR","NOTMICH","NOTSQUA","PARCHIT","PLEDENT","PLOHUDS","PLOLENT","PLOTRUN","POLDOLI","POLEURY","POLMAJO","POLREMA","POLVULG","POMSULC","POYPEDI","PROSP","ROTBDEL","SCAPSP","SENCALA","SIDCRYS","SKIOREG","SKIPALL","SKIREIG","SYNSP","TESPARV","THECRAS","TRCPOCI","TRCTETR","TRISP","TROPRASM","TYLMONO"
"2003.Spring.HU48",5.23431253552641,12133.1911811335,861.487095428682,0,1169.56853954773,0,2704.37220124363,0,0,19.0181015180639,16892.8714314071,1.6228183672706,17,0.0743844055916054,0,0,0,0,0,0,0,0,0,5.23431253552641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704.37220124363,0,0,0,0,0,0,0,0,0,0,0,0,860.251983962331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318079645178714,0.029263594441502,0,0,0,0,0,0.940960170383333,0,0,0,0,2528.4973619033,2654.53910612234,6822.69784908136,0,0,0,0,1169.56853954773,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76271091159606,0,0,0,0,0,0,0,0,0,3.5381652564405,0,0,0,0,0,111.079290841291,0,16.3775731851909,0,0,12.4289219400238,0,0,0,0,0,1.23511146635146,0
"2003.Spring.HU53",0,14113.4228233102,893.962657906069,0,1771.6213434414,0,3140.09235591067,0,0,12.128033352542,19931.2272139209,1.71360900014882,14,0.0975583587043246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140.09235591067,0,0,0,0,0,0,0,0,0,0,0,0,890.627287382131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293354363263829,0,0,0,0,0,0,0,0,0,0,2940.63257666021,3453.26082150204,7189.79417023436,0,0,0,0,1771.6213434414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631085125878296,0,0,0,0,0,0,0,0,0,7.80307313102058,0,0,0,0,0,444.906907387869,0,84.8283475257697,0,0,3.66453965931672,0,0,0,0,0,3.33537052393765,0
"2003.Spring.HU54",1.60653033473213,8805.95176176513,788.303455226969,7.43679987265769,2382.66519108671,0,2236.38214129292,0,0,4.34286142664471,14226.6887410058,1.68852924131823,16,0.201170251059066,0,0,0,0,0,0,0,0,0,1.60653033473213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.38214129292,0,0,7.43679987265769,0,0,0,0,0,0,0,0,0,788.303455226969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339624579436732,0.0340140282121477,0,0,0,0,0,0,0,0,0,0,2189.76000721429,1593.9511399685,4947.98280793204,0,0,0,0,2382.66519108671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248028792286874,0,0,0,0,0,0,0,0,0,3.40003868486775,0,0,0,0,0,12.7277897656812,0,61.5300168846161,0,0,0.321155341841203,0,0,0,0,0,0,0
"2003.Spring.HU61",0,7572.62394145593,742.02096864778,0,713.214894008347,12.1332524797156,1964.11057982641,0,0,11.2003306227748,11015.303967041,1.63338767747712,14,0.0692301230315803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.11057982641,0,0,0,0,0,0,0,0,0,0,0,0,742.02096864778,0,12.1332524797156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569907538954023,0.0393239790927238,0,0,0,0,0,0,0,0,0,0,2153.02776520927,1238.08321127152,4144.47564436765,0,0,0,0,713.214894008347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33838635320993,0,0,0,0,0,0,0,0,0,1.90181335172614,0,0,0,0,0,0,0,37.0373206074908,0,0,8.350899399792,0,0,0,0,0,0,0
"2003.Spring.HU93",11.2328211293282,15300.786062213,4061.00922592423,0,993.205225981645,0,3824.26604160976,0,0,65.9450037245348,24256.4443805825,1.70820308987008,15,0.0426941931594774,0,0,0,0,0,0,0,0,0,11.2328211293282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.26604160976,0,0,0,0,0,0,0,0,0,0,0,0,4053.63805021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598.13489074723,1731.33012286537,7548.1225771329,0,0,0,0,993.205225981645,0,0,0,0,0,0,0,0,0,0,0,4.37864337478674,0,8.10478331152174,0,0,0,0,0,0,0,0,0,9.76089585711137,0,0,0,0,0,8.02020289556843,0,415.178268571905,0,0,43.7006811811149,0,0,0,0,0,7.37117570777981,0
"2003.Spring.MI11",0,11814.0569539636,1216.41937104742,0,326.0685401666,83.8754281556077,2605.11771228975,0,0,36.441271339625,16081.9792769626,1.59088319156039,18,0.0206949979352896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592577001646604,0,0,2605.11771228975,0,0,0,0,0,0,0,0,0,0,0,0,1210.66891235257,66.6655891349,17.2098390207077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75611472093089,0.0595559358691043,0,0,0,0,0,0,0,0,0,0,3699.29073590342,1054.81233287886,6663.37659896776,0,0,0,0,326.0685401666,0,0,0,0,0,0,0,0,0,0,0,0.495889125235855,0,0.311995036320348,0,0,0,0,0,0,0,0,0,16.187162417281,0,0,0,0,0,0,0,396.577286213555,0,0,16.0379771023412,0,0,0,0,0,5.75045869485107,0
"2003.Spring.MI17",1.99390660478612,9661.79554142282,1860.89948193497,7.54112076470098,71.0272476171974,113.207578940203,3455.79039404725,0,17.9397953432544,182.087527844591,15372.2825945198,1.75238445203902,23,0.00582118733728394,0,0,0,0,0,0,0,0,67.3908643180479,1.99390660478612,0,0,0,0,0,0,0,0,17.9397953432544,0,0,0,0,0,2.59867655207148,0,0.785459536270457,3455.79039404725,0,0,7.54112076470098,0,0,0,0,0,0,0,0,0,1858.52156216201,0,113.207578940203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34552060728007,0.457057182251265,0,0,0,0,0,2.67261609400881,0,0,0,0,4091.29928794685,1673.95033604842,3563.68707258765,0,0,0,0,71.0272476171974,0,0,0,0,0,0,0,0,0,0,0,8.69865309383825,0,0.684108717513056,0,0,0,0,0,0,0,0,0,43.9442662680813,0,0,0,0,0,0,0,332.858844839897,0,0,46.510305475228,0,0,0,0,0,2.37791977296341,0
"2003.Spring.MI18",0,9556.44286101972,1123.01243145743,0,486.519744318486,88.130075881601,2866.31553874184,0,0,96.9313108983784,14217.3519623174,1.68020805447844,20,0.0354326479702181,0,0,0,0,0.22730704432932,0,0,0,7.53041855069096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54365228646172,0,0.129957850546567,2866.31553874184,0,0,0,0,0,0,0,0,0,0,0,0,1119.91720868207,0,88.130075881601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52176071507929,0.367816593620539,0,0,0,0,0,0,0,0,0,0,4498.96388605855,905.150860205159,3901.20971429211,0,0,0,0,486.519744318486,0,0,0,0,0,0,0,0,0,0,0,2.78240685424942,0,0.341043743605656,0,0,0,0,0,0,0,0,0,35.307285539306,0,0,0,0,0,0,0,251.118400463898,0,0,44.1796617204889,0,0,0,0,0,3.09522277535586,0
"2003.Spring.MI19",0,12903.1166301935,1377.02245444601,0,209.284873692034,125.395158372171,3035.36669637572,0,0,29.2201829451468,17679.4059960246,1.54447866039897,15,0.0119795891640671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.36669637572,0,0,0,0,0,0,0,0,0,0,0,0,1374.52123001994,99.6661631584884,25.7289952136825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74695819361883,0.222592783563928,0,0,0,0,0,0,0,0,0,0,5356.16810636336,995.898897806098,6368.38784203289,0,0,0,0,209.284873692034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91430762959321,0,0,0,0,0,0,0,182.661783991164,0,0,19.3363243383708,0,0,0,0,0,2.50122442607127,0
"2003.Spring.MI23",0,17456.9594591915,1309.35620066043,0,19.8110773176123,339.005136118532,3149.82716252726,0,0,59.5753439701275,22334.5343797854,1.47765432177243,18,0.000887802956329795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149.82716252726,0,0,0,0,0,0,0,0,0,0,0,0,1301.99586901512,318.452845647542,20.5522904709897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29140035811986,0.320052326637864,0,0,0,0,0,0,0,0,0,0,5242.33761733352,1521.89764560139,10370.5877533721,0,0,0,0,19.8110773176123,0,0,0,0,0,0,0,0,0,0,0,4.14539620718848,0,0.279442442964485,0,0,0,0,0,0,0,4.07796543873434,0,16.5694218871333,0,0,0,0,0,0,0,322.136442884468,0,0,30.8916653093492,0,0,0,0,0,7.3603316453095,0
"2003.Spring.MI27",0,7939.87931484679,1304.73659602441,0,171.251902835143,172.7836144928,2325.46727240626,0,0,46.8636628294116,11960.9823634348,1.74434938406349,20,0.0145255146763069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.46727240626,0,0,0,0,0,0,0,0,0,0,0,0,1303.24534302622,134.874609231645,37.9090052611547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31959523066997,0.115957902653261,0,0,0,0,0,0,0,0,0,0,3227.68960618736,1650.01970212394,2903.53152881819,0,0,0,0,171.251902835143,0,0,0,0,0,0,0,0,0,0,0,0.527289306562091,0,0.0692535337785904,0,0,0,0,0,1.54001805599064,0,0.481290976820321,1.57649216786146,11.313833066907,0,0,0,0,0,0,0,158.638477717302,0,0,29.9199325881683,0,0,0,0,0,1.4912529981905,0
"2003.Spring.MI32",0,6609.65327414516,756.325750314841,0,2.86781709393755,74.0995062154057,2022.46898783171,0,0,88.6420686206606,9554.05740422172,1.69838715499325,20,0.000300257582343725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.46898783171,0,0,0,0,0,0,0,0,0,0,0,0,754.138220315465,0,74.0995062154057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44871701831164,0.299164701109919,0,0,0.108825258143636,0,0,0,0,0,0,0,2642.55585522364,2294.72237604932,1438.74111443538,0,0,0,0,2.86781709393755,0,0,0,0,0,0,0,0,0,0,0,0.711707980404947,0,0.783615440060409,0,0,0,0,0,1.00912380061604,0,1.63363908703583,4.90923380188576,16.5943383110237,0,0,0,0,0,0,0,233.633928436824,0,0,60.1437032220687,0,0,0,0,0,2.18752999937577,0
"2003.Spring.MI34",9.56505740424937,11121.1232981023,2576.40742325099,0,96.5413622641995,571.133147999114,3180.0848491874,0,0,58.4089214395881,17613.2640596479,1.74938633549388,21,0.00551138269024599,0,0,0,0,0,0,0,0,0,9.56505740424937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.0848491874,0,0,0,0,0,0,0,0,0,0,0,0,2573.13471085123,453.946151132528,117.186996866586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68103119697198,0.405534372615668,0,0,0.129078847853701,0,0,0,0,0,0,0,6043.44788746378,1118.52523422915,3354.43809776206,0,0,0,0,96.5413622641995,0,0,0,0,0,0,0,0,0,0,0,5.9091532039733,0,0.398337848697375,0,0,0,0,0,2.39386590479472,0,3.87535494535722,0,14.4340013049775,0,0,0,0,0,0,0,604.712078647353,0,0,28.1825638143466,0,0,0,0,0,3.27271239976216,0
"2003.Spring.MI40",0,16370.2028055214,2717.0320812507,0,336.194817127919,839.06391999924,3019.73890675372,0,0,80.4210189702376,23362.6535496232,1.75295223467466,18,0.0146003699932146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019.73890675372,0,0,0,0,0,0,0,0,0,0,0,0,2709.63667753056,715.863050164447,123.200869834793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46281178992277,0.213172915042092,0,0,0,0,0,0,0,0,0,0,7939.52520409301,1795.67262248969,5941.79471227836,0,0,0,0,336.194817127919,0,0,0,0,0,0,0,0,0,0,0,11.5373192837988,0,1.53552663224398,0,0,0,0,0,1.25835787939138,0,0,0,23.4518617716782,0,0,0,0,0,0,0,693.210266660302,0,0,37.9619686981604,0,0,0,0,0,7.39540372014329,0
"2003.Spring.MI41",2.51451875843291,8409.92657593535,1995.15261830711,0,24.9607778735773,292.774875968098,2317.18452285141,0,0,32.7276321201944,13075.2415218142,1.76372632499266,20,0.00191266213833499,0,0,0,0,0,0,0,0,0,2.51451875843291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317.18452285141,0,0,0,0,0,0,0,0,0,0,0,0,1990.52677524063,116.732169390967,176.042706577131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27771419924907,0.0628781475431747,0,0,0.0260307330436166,0,0,0,0,0,0,0,3745.14088209629,1203.25396442147,2977.44873707984,0,0,0,0,24.9607778735773,0,0,0,0,0,0,0,0,0,0,0,0.689511804874805,0,0.109799690213952,0,0,0,0,0,0.295195998705283,0,0,0,9.70852912732503,0,0,0,0,0,0,0,484.08299233775,0,0,20.5579724192395,0,0,0,0,0,4.62584306647646,0
"2003.Spring.MI47",0,17850.3987014316,2184.94512374584,0,1400.14534645445,135.877682500703,2054.73997165848,0,0,28.4674292259907,23654.574255017,1.67578230265931,15,0.0629153573074047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054.73997165848,0,0,0,0,0,0,0,0,0,0,0,0,2184.94512374584,0,135.877682500703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07242734829687,0.134347111146584,0,0,0,0,0,0,0,0,0,0,7693.79654408799,2389.82913329142,7302.47785154752,0,0,0,0,1400.14534645445,0,0,0,0,0,0,0,0,0,0,0,3.91521762831564,0,0.527852067262914,0,0,0,0,0,0,0,0,0,9.56351179359846,0,0,0,0,0,0,0,464.295172504627,0,0,12.2540732773702,0,0,0,0,0,0,0
"2003.Spring.ON12",25.2053177915849,25.8610727778686,4946.3381858734,0,919.099912410052,0,159.282931345251,0,0,85.7774971155894,6161.56491731375,0.672068424204459,11,0.175318273283721,0,0,0,0,0,0,0,0,0,25.2053177915849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.282931345251,0,0,0,0,0,0,0,0,0,0,0,0,4946.3381858734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7632693198197,0.145398896853217,0,0,0.238826444017412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.099912410052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4012724589049,0,0,0,0,0,0,0,25.8610727778686,0,0,36.2287299959942,0,0,0,0,0,0,0
"2003.Spring.ON25",5.32326457123574,65.3502205640076,4168.58991611589,0,2070.21067977031,0,107.657213523409,0,0,90.2037520310119,6507.33504657586,0.844328352443156,12,0.466565845045432,0,0,0,0,0,0,0,0,40.0188317768351,5.32326457123574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.657213523409,0,0,0,0,0,0,0,0,0,0,0,0,4168.58991611589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770096294578654,0.0505404922536393,0,0,0.0518848763000397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.21067977031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.150748203679,0,0,0,0,0,0,0,65.3502205640076,0,0,26.1616503873655,0,0,0,0,0,0,0
"2003.Spring.ON33",14.7458545800075,106.039613068132,5937.11640591093,0,2352.44752201437,4.52525379521243,170.716474346182,0,0,66.3527107345785,8651.94383444941,0.813052810963056,17,0.37343422479202,0,0,0,0,0,0,0,0,12.5604065515237,14.7458545800075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565778708313761,170.716474346182,0,0,0,0,0,0,0,0,0,0,0,0,5937.11640591093,0,4.52525379521243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38895019236561,0.0996663278253574,0,0,0.0125882722718423,0,0,0,0,0,0,0,0,7.27177809477801,15.1243176135318,0,0,0,0,2352.44752201437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043814168291278,0,0,0,0,0,0,0,0,0,30.6442357180586,0,0,0,0,0,0,0,83.6435173598219,0,0,20.5464716334107,0,0,0,0,0,0,0
"2003.Spring.ON41",26.0615822648775,190.815735148035,8568.79262263464,0,3912.74382005968,0,205.816887104679,0,0,88.5258993009675,12992.7565465129,0.82672542468571,12,0.430918318942496,0,0,0,0,0,0,0,0,0,11.8768236450651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.816887104679,0,0,0,0,0,0,0,0,0,0,0,0,8568.79262263464,0,0,0,0,14.1847586198124,0,0,0,0,0,0,0,0,0,0,0,0,3.4352606095331,0.265237666032759,0,0,0,0,0,0,0,0,0,0,0,0,117.194432319822,0,0,0,0,3912.74382005968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9066237923985,0,0,0,0,0,0,0,73.6213028282132,0,0,54.9187772330031,0,0,0,0,0,0,0
"2003.Spring.ON49",4.13904981256475,56.6811577838197,1839.98947279961,0,247.214114263266,0,10.7977670986675,0,0,1.20817515475953,2160.02973691269,0.535450780603851,12,0.129240953145736,0,0,0,0,0,0,0,0,0,4.13904981256475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7977670986675,0,0,0,0,0,0,0,0,0,0,0,0,1839.98947279961,0,0,0,0,0,0,0,2.498738042056,0,0,0,0,0,0,0,0,0,0.020795077665005,0.00545902360024755,0,0,0,0,0,0,0,0,0,0,0,0,4.86481569075899,0,0,0,0,247.214114263266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128234807553584,0,0,0,0,0,0,0,49.3176040510047,0,0,1.05368624594069,0,0,0,0,0,0,0
"2003.Spring.ON55",12.3139989663142,114.139096168772,9113.95987817659,0,2860.44585463642,4.4966884445351,163.548834507976,0,0,54.9496999729213,12323.8540508735,0.706147332898391,18,0.302263813979176,0,0,0,0,0,0,0,0,6.18212849328788,12.3139989663142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.548834507976,0,0,0,0,0,0,0,0,0,0,0,0,9113.49380709791,0,4.4966884445351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62777569577686,0.0898142612478775,0,0,0.00713096155855411,0,0,0.150212336919271,0,0,0,0,0,2.45656165786299,13.4112086658822,0,0,0,0,2860.44585463642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748482274290417,0,0,0,0,0,0,0,0,0,14.0436320068384,0,0,0,0,0,0,0,98.2713258450269,0,0,32.7741579898634,0,0,0,0,0,0.466071078683286,0
"2003.Spring.ON60",12.3051385687824,83.2156616941983,9808.38780566502,0,1241.84658234211,14.1673916614181,177.44226858839,0,0,44.2501901047271,11381.6150386246,0.516142072042073,14,0.122472873783688,0,0,0,0,0,0,0,0,0,12.3051385687824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.44226858839,0,0,0,0,0,0,0,0,0,0,0,0,9808.38780566502,0,14.1673916614181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67190701618474,0.100320222817579,0,0,0.102988754544781,0,0,0,0,0,0,0,0,0,28.6360085726371,0,0,0,0,1241.84658234211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116553392974738,0,0,0,0,0,0,0,0,0,20.9145152142561,0,0,0,0,0,0,0,54.5796531215612,0,0,21.3439055039492,0,0,0,0,0,0,0
"2003.Spring.ON63",14.1317502955495,162.592556401735,7757.01952867158,0,959.378804305812,0,164.748358070392,0,0,34.0512253904519,9091.92222313552,0.563124332107876,14,0.11796786747975,0,0,0,0,0,0,0,0,4.2655432032156,14.1317502955495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.748358070392,0,0,0,0,0,0,0,0,0,0,0,0,7757.01952867158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35437496157843,0.0888859974214388,0,0,0.0829548883456261,0,0,0,0,0,0,0,0,0,51.8628041794794,0,0,0,0,959.378804305812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250348982100283,0,0,0,0,0,0,0,0,0,4.55557141545026,0,0,0,0,0,0,0,110.729752222256,0,0,23.6788600262305,0,0,0,0,0,0,0
"2003.Spring.SU01",0,5111.5565711718,1440.9392643671,0,923.270953702124,0,232.063953830126,0,0,8.98076858656541,7716.81151165772,0.954925467707271,14,0.135904238125277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311159156685532,0,0.0127806019675896,232.063953830126,0,0,0,0,0,0,0,0,0,0,0,0,1440.9392643671,0,0,0,0,0,0,0,0,0,0,0,0,0.0385330601558153,0,0,0,0,2.190760022416,0.154945847891883,0,0,0.00216744041529995,0,0,0,0,0,0,0,0,0,5111.5565711718,0,0,0,0,923.270953702124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214921004823474,0,0,0,0,0,0,0,0,0,4.13142515639325,0,0,0,0,0,0,0,0,0,0,2.20411953683355,0,0,0,0,0,0,0
"2003.Spring.SU02",0,6149.34004862974,1143.03020132366,0,1458.54772271718,3.88307105068911,368.156293293243,0,0,7.96156219703488,9130.91889921155,0.959448388451907,13,0.190103905189792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41786075021838,0,0.0470341155314962,368.156293293243,0,0,0,0,0,0,0,0,0,0,0,0,1143.03020132366,0,3.88307105068911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75537274567689,0.11599801009915,0,0,0,0,0,0,0,0,0,0,0,0,6149.34004862974,0,0,0,0,1458.54772271718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780827181642624,0,0,0,0,0,0,0,0,0,2.71225066717652,0,0,0,0,0,0,0,0,0,0,2.83496319016818,0,0,0,0,0,0,0
"2003.Spring.SU03",0,4749.87899459977,1436.38491274966,0,1144.60503931503,3.61268487366162,396.03969560099,0,0,6.57563304908443,7737.0969601882,1.05778665227194,13,0.173622516804454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466517102130162,0,0.0437590338957446,396.03969560099,0,0,0,0,0,0,0,0,0,0,0,0,1436.38491274966,0,3.61268487366162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67397111596499,0.0863366651785942,0,0,0,0,0,0,0,0,0,0,0,0,4749.87899459977,0,0,0,0,1144.60503931503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133183707876437,0,0,0,0,0,0,0,0,0,2.52339110744531,0,0,0,0,0,0,0,0,0,0,1.64847431659319,0,0,0,0,0,0,0
"2003.Spring.SU04",0,6981.99177263982,1329.55911085158,0,1705.4455004986,0,402.263384103463,0,0,4.24672343711047,10423.5064915306,1.00976134622931,13,0.195622111643053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298169867311698,0,0,402.263384103463,0,0,0,0,0,0,0,0,0,0,0,0,1329.55911085158,0,0,0,0,0,0,0,0,0,0,0,0,0.0600485032752211,0,0,0,0,1.18994017855982,0.041385929716549,0,0,0,0,0,0,0,0,0,0,0,0,6874.56268576471,0,0,0,0,1705.4455004986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371446128919062,0,0,0,0,0,0,0,0,0,2.45145733379416,0,0,0,0,0,107.429086875108,0,0,0,0,0.168577011561114,0,0,0,0,0,0,0
"2003.Spring.SU05",0,3214.08000188047,1210.63972201895,0,1184.47508203052,0,228.125554214809,0,0,3.65899910560889,5840.97935925036,1.11044199510166,11,0.254370019120375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161789562784782,0,0,228.125554214809,0,0,0,0,0,0,0,0,0,0,0,0,1210.63972201895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821249331472862,0.0449127306836984,0,0,0,0,0,0,0,0,0,0,0,0,3214.08000188047,0,0,0,0,1184.47508203052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10917286223882,0,0,0,0,0,0,0,0,0,2.21697011056167,0,0,0,0,0,0,0,0,0,0,0.304904507867058,0,0,0,0,0,0,0
"2003.Spring.SU06",0,1614.6778427675,878.83299298755,0,848.044793716808,0,154.895901456505,0,0,11.0214383112418,3507.4729692396,1.20775533296929,14,0.318882382882966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305602507482367,0,0,154.895901456505,0,0,0,0,0,0,0,0,0,0,0,0,878.83299298755,0,0,0,0,0,0,0,0,0,0,0,0,0.307726822581423,0,0,0,0,3.08912464051143,0.328736237087626,0,0,0.074505706814631,0,0,0,0,0,0,0,0,0,1614.6778427675,0,0,0,0,848.044793716808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226043810917557,0,0,0,0,0,0,0,0,0.117521064740975,4.62841128345332,0,0,0,0,0,0,0,0,0,0,1.9437662376525,0,0,0,0,0,0,0
"2003.Spring.SU07",0,2848.99468862535,694.592590314753,0,3248.78869998442,0,396.844924556632,0,0,4.24919988716311,7193.47010336832,1.16932912807303,12,0.823587095575699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329451964944665,0,0,396.844924556632,0,0,0,0,0,0,0,0,0,0,0,0,694.592590314753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38398018950411,0.0514438648269453,0,0,0,0,0,0,0,0,0,0,0,0,2764.47155491789,0,0,0,0,3248.78869998442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513019885890869,0,0,0,0,0,0,0,0,0,2.3166074755642,0,0,0,0,0,84.5231337074634,0,0,0,0,0.116414403734103,0,0,0,0,0,0,0
