,Visit_ID,Lake,Station,Year,Season,group,Sun_category,predators,NUM_M3,BIOMASS_ug_m3
753,E031G14,Erie,ER31,2014,Summer,Cyclopoid,Dawn/Dusk,non_pred,4006.854149,14538.905
754,E031G14,Erie,ER31,2014,Summer,Daphnid,Dawn/Dusk,non_pred,6691.859506,44774.79036
755,E031G14,Erie,ER31,2014,Summer,Limno,Dawn/Dusk,mostly_pred,17.70333203,1040.521881
756,E031G14,Erie,ER31,2014,Summer,nauplii,Dawn/Dusk,non_pred,15939.63757,1706.321263
757,E031G14,Erie,ER31,2014,Summer,Other clad.,Dawn/Dusk,non_pred,17.70333203,817.1411004
758,E031G14,Erie,ER31,2014,Summer,Pred. clad.,Dawn/Dusk,pred,107.9488332,25710.93147
759,E031G14,Erie,ER31,2014,Summer,Rotifers,Dawn/Dusk,non_pred,144215.7685,4765.85004
760,E031G15,Erie,ER31,2015,Summer,Bosminid,Night,non_pred,13.22416924,9.548788157
761,E031G15,Erie,ER31,2015,Summer,Calanoid,Night,non_pred,7207.172236,22869.49253
762,E031G15,Erie,ER31,2015,Summer,Cyclopoid,Night,non_pred,2750.627202,10582.99189
763,E031G15,Erie,ER31,2015,Summer,Daphnid,Night,non_pred,687.6568005,1346.146477
764,E031G15,Erie,ER31,2015,Summer,nauplii,Night,non_pred,32412.43881,7029.613911
765,E031G15,Erie,ER31,2015,Summer,Pred. clad.,Night,pred,38.52129656,4641.834885
766,E031G15,Erie,ER31,2015,Summer,Rotifers,Night,non_pred,284888.278,5649.402059
767,E031G16,Erie,ER31,2016,Summer,Bosminid,Night,non_pred,59.69767829,46.82177285
768,E031G16,Erie,ER31,2016,Summer,Calanoid,Night,non_pred,10557.96082,50529.15028
769,E031G16,Erie,ER31,2016,Summer,Cyclopoid,Night,non_pred,7790.547017,18743.31923
770,E031G16,Erie,ER31,2016,Summer,Daphnid,Night,non_pred,1522.290796,21953.48584
771,E031G16,Erie,ER31,2016,Summer,nauplii,Night,non_pred,36568.55906,4492.256003
772,E031G16,Erie,ER31,2016,Summer,Other clad.,Night,non_pred,12.79235963,840.5725938
773,E031G16,Erie,ER31,2016,Summer,Pred. clad.,Night,pred,299.1213467,16054.95946
774,E031G16,Erie,ER31,2016,Summer,Rotifers,Night,non_pred,429957.6034,11431.16374
775,E031G17,Erie,ER31,2017,Summer,Calanoid,Dawn/Dusk,non_pred,8216.893198,31221.17074
776,E031G17,Erie,ER31,2017,Summer,Cyclopoid,Dawn/Dusk,non_pred,7875.08336,5011.933377
777,E031G17,Erie,ER31,2017,Summer,Daphnid,Dawn/Dusk,non_pred,282.5986852,1138.095584
778,E031G17,Erie,ER31,2017,Summer,nauplii,Dawn/Dusk,non_pred,97775.61258,14426.68359
779,E031G17,Erie,ER31,2017,Summer,Pred. clad.,Dawn/Dusk,pred,26.93518718,4024.217887
780,E031G17,Erie,ER31,2017,Summer,Rotifers,Dawn/Dusk,non_pred,504258.4963,27251.20445
781,E031G18,Erie,ER31,2018,Summer,Bosminid,Day,non_pred,436.3063838,286.4066982
782,E031G18,Erie,ER31,2018,Summer,Calanoid,Day,non_pred,4769.560469,20433.88063
783,E031G18,Erie,ER31,2018,Summer,Cyclopoid,Day,non_pred,7549.997424,12408.93261
784,E031G18,Erie,ER31,2018,Summer,Daphnid,Day,non_pred,1157.160409,5720.295348
785,E031G18,Erie,ER31,2018,Summer,nauplii,Day,non_pred,23404.04352,2757.986411
786,E031G18,Erie,ER31,2018,Summer,Pred. clad.,Day,pred,20.00725605,3243.647709
787,E031G18,Erie,ER31,2018,Summer,Rotifers,Day,non_pred,104649.5089,5476.027928
788,E031M01,Erie,ER31,2001,Spring,Bosminid,Day,non_pred,32.97255656,131.2113086
789,E031M01,Erie,ER31,2001,Spring,Calanoid,Day,non_pred,240.4248916,1847.682287
790,E031M01,Erie,ER31,2001,Spring,Cyclopoid,Day,non_pred,3089.803321,18629.60256
791,E031M01,Erie,ER31,2001,Spring,Daphnid,Day,non_pred,8.24313914,57.71654794
792,E031M01,Erie,ER31,2001,Spring,nauplii,Day,non_pred,1038.635532,166.409396
793,E031M01,Erie,ER31,2001,Spring,Rotifers,Day,non_pred,63208.39093,4349.322002
794,E031M02,Erie,ER31,2002,Spring,Bosminid,Night,non_pred,107.3821938,295.0609769
795,E031M02,Erie,ER31,2002,Spring,Calanoid,Night,non_pred,268.4554845,2377.40316
796,E031M02,Erie,ER31,2002,Spring,Cyclopoid,Night,non_pred,4636.958368,15887.13291
797,E031M02,Erie,ER31,2002,Spring,nauplii,Night,non_pred,2669.454224,335.6631532
798,E031M02,Erie,ER31,2002,Spring,Rotifers,Night,non_pred,908.630296,32.31612272
799,E031M03,Erie,ER31,2003,Spring,Bosminid,Night,non_pred,141.1212412,456.6580103
800,E031M03,Erie,ER31,2003,Spring,Calanoid,Night,non_pred,155.2333653,1008.318458
801,E031M03,Erie,ER31,2003,Spring,Cyclopoid,Night,non_pred,4261.861484,18962.38598
802,E031M03,Erie,ER31,2003,Spring,Daphnid,Night,non_pred,4.704041373,28.69758
803,E031M03,Erie,ER31,2003,Spring,nauplii,Night,non_pred,1781.361667,222.8323385
804,E031M03,Erie,ER31,2003,Spring,Rotifers,Night,non_pred,3573.454429,142.23532
805,E031M04,Erie,ER31,2004,Spring,Bosminid,Day,non_pred,9.848066657,22.22169241
806,E031M04,Erie,ER31,2004,Spring,Calanoid,Day,non_pred,62.58287521,473.4211859
807,E031M04,Erie,ER31,2004,Spring,Cyclopoid,Day,non_pred,341.1878577,533.7041653
808,E031M04,Erie,ER31,2004,Spring,Daphnid,Day,non_pred,0.635359139,2.242627554
809,E031M04,Erie,ER31,2004,Spring,Mollusc,Day,non_pred,116.2707225,42.29764881
810,E031M04,Erie,ER31,2004,Spring,nauplii,Day,non_pred,213.1629912,31.7960283
811,E031M04,Erie,ER31,2004,Spring,Rotifers,Day,non_pred,4360.152092,161.3412823
812,E031M05,Erie,ER31,2005,Spring,Bosminid,Night,non_pred,281.1645516,976.0534445
813,E031M05,Erie,ER31,2005,Spring,Calanoid,Night,non_pred,307.6895093,2549.697686
814,E031M05,Erie,ER31,2005,Spring,Cyclopoid,Night,non_pred,5464.141286,30248.76326
815,E031M05,Erie,ER31,2005,Spring,Daphnid,Night,non_pred,10.60998308,105.7487079
816,E031M05,Erie,ER31,2005,Spring,nauplii,Night,non_pred,955.7826424,134.0040485
817,E031M05,Erie,ER31,2005,Spring,Rotifers,Night,non_pred,8703.722786,394.2676674
818,E031M06,Erie,ER31,2006,Spring,Bosminid,Day,non_pred,5.335275768,20.31923204
819,E031M06,Erie,ER31,2006,Spring,Calanoid,Day,non_pred,163.3928204,1079.549458
820,E031M06,Erie,ER31,2006,Spring,Cyclopoid,Day,non_pred,1416.515716,3399.253114
821,E031M06,Erie,ER31,2006,Spring,nauplii,Day,non_pred,248.9795358,27.21345493
822,E031M06,Erie,ER31,2006,Spring,Rotifers,Day,non_pred,77.80610495,4.577622982
823,E031M12,Erie,ER31,2012,Spring,Bosminid,Day,non_pred,1506.476852,4012.097621
824,E031M12,Erie,ER31,2012,Spring,Calanoid,Day,non_pred,1074.742632,9738.739253
825,E031M12,Erie,ER31,2012,Spring,Cyclopoid,Day,non_pred,3371.201249,15780.7374
826,E031M12,Erie,ER31,2012,Spring,Daphnid,Day,non_pred,27.5575034,345.8285508
827,E031M12,Erie,ER31,2012,Spring,Mollusc,Day,non_pred,6079.013015,2211.459189
828,E031M12,Erie,ER31,2012,Spring,nauplii,Day,non_pred,6381.28438,424.2570985
829,E031M12,Erie,ER31,2012,Spring,Rotifers,Day,non_pred,13770.13998,568.8732167
830,E031M13,Erie,ER31,2013,Spring,Bosminid,Day,non_pred,3286.814883,12264.40151
831,E031M13,Erie,ER31,2013,Spring,Calanoid,Day,non_pred,2855.42043,24512.57731
832,E031M13,Erie,ER31,2013,Spring,Cyclopoid,Day,non_pred,5320.531592,21350.58546
833,E031M13,Erie,ER31,2013,Spring,Daphnid,Day,non_pred,184.8833372,1409.5484
834,E031M13,Erie,ER31,2013,Spring,Mollusc,Day,non_pred,60.4241115,21.98143947
835,E031M13,Erie,ER31,2013,Spring,nauplii,Day,non_pred,8550.011777,947.0279686
836,E031M13,Erie,ER31,2013,Spring,Other clad.,Day,non_pred,164.3407442,371.107388
837,E031M13,Erie,ER31,2013,Spring,Rotifers,Day,non_pred,3202.47791,133.7785289
838,E031M14,Erie,ER31,2014,Spring,Bosminid,Day,non_pred,98.11839959,100.639893
839,E031M14,Erie,ER31,2014,Spring,Calanoid,Day,non_pred,5887.103976,54362.73778
840,E031M14,Erie,ER31,2014,Spring,Cyclopoid,Day,non_pred,17039.8954,110985.3071
841,E031M14,Erie,ER31,2014,Spring,Daphnid,Day,non_pred,130.8245328,1445.556402
842,E031M14,Erie,ER31,2014,Spring,nauplii,Day,non_pred,39461.99384,3091.374673
843,E031M14,Erie,ER31,2014,Spring,Rotifers,Day,non_pred,126358.1015,6956.465615
844,E031M15,Erie,ER31,2015,Spring,Bosminid,Night,non_pred,3.534015563,3.498997815
845,E031M15,Erie,ER31,2015,Spring,Calanoid,Night,non_pred,1388.868116,13597.60149
846,E031M15,Erie,ER31,2015,Spring,Cyclopoid,Night,non_pred,1459.548428,6265.112511
847,E031M15,Erie,ER31,2015,Spring,Daphnid,Night,non_pred,3.534015563,21.38925963
848,E031M15,Erie,ER31,2015,Spring,nauplii,Night,non_pred,1079.669364,90.04833151
849,E031M15,Erie,ER31,2015,Spring,Rotifers,Night,non_pred,5614.280694,257.3387657
850,E031M16,Erie,ER31,2016,Spring,Bosminid,Night,non_pred,69.73143183,117.2968273
851,E031M16,Erie,ER31,2016,Spring,Calanoid,Night,non_pred,1353.610147,10990.51812
852,E031M16,Erie,ER31,2016,Spring,Cyclopoid,Night,non_pred,1390.526788,5477.359732
853,E031M16,Erie,ER31,2016,Spring,Daphnid,Night,non_pred,106.6480722,914.879311
854,E031M16,Erie,ER31,2016,Spring,nauplii,Night,non_pred,5502.11761,688.6622674
855,E031M16,Erie,ER31,2016,Spring,Other clad.,Night,non_pred,4.101848931,6.445178343
856,E031M16,Erie,ER31,2016,Spring,Rotifers,Night,non_pred,7537.147411,257.1567802
857,E031M17,Erie,ER31,2017,Spring,Bosminid,Day,non_pred,661.0965114,1541.787553
858,E031M17,Erie,ER31,2017,Spring,Calanoid,Day,non_pred,3477.942517,30896.20902
859,E031M17,Erie,ER31,2017,Spring,Cyclopoid,Day,non_pred,4819.297757,24672.00054
860,E031M17,Erie,ER31,2017,Spring,Daphnid,Day,non_pred,210.7843949,2376.64478
861,E031M17,Erie,ER31,2017,Spring,nauplii,Day,non_pred,8187.806046,991.4212593
862,E031M17,Erie,ER31,2017,Spring,Rotifers,Day,non_pred,31161.35893,1235.779609
863,E031M18,Erie,ER31,2018,Spring,Bosminid,Day,non_pred,3775.474789,7031.511142
864,E031M18,Erie,ER31,2018,Spring,Calanoid,Day,non_pred,3756.406735,34189.35283
865,E031M18,Erie,ER31,2018,Spring,Cyclopoid,Day,non_pred,3432.249808,15093.72916
866,E031M18,Erie,ER31,2018,Spring,Daphnid,Day,non_pred,686.4499616,5135.593071
867,E031M18,Erie,ER31,2018,Spring,nauplii,Day,non_pred,14753.31128,1471.15444
868,E031M18,Erie,ER31,2018,Spring,Rotifers,Day,non_pred,76137.62431,3136.47081
869,E032G01,Erie,ER32,2001,Summer,Calanoid,Dawn/Dusk,non_pred,9603.444917,36426.80259
870,E032G01,Erie,ER32,2001,Summer,Cyclopoid,Dawn/Dusk,non_pred,6462.271287,25784.50091
871,E032G01,Erie,ER32,2001,Summer,Daphnid,Dawn/Dusk,non_pred,854.6391261,8589.355252
872,E032G01,Erie,ER32,2001,Summer,Mollusc,Dawn/Dusk,non_pred,612.8662154,222.9520845
873,E032G01,Erie,ER32,2001,Summer,nauplii,Dawn/Dusk,non_pred,19407.43015,3507.716004
874,E032G01,Erie,ER32,2001,Summer,Pred. clad.,Dawn/Dusk,pred,18.27353395,2766.386429
875,E032G01,Erie,ER32,2001,Summer,Rotifers,Dawn/Dusk,non_pred,121347.5107,4237.593311
876,E032G02,Erie,ER32,2002,Summer,Bosminid,Day,non_pred,18601.98132,23163.04675
877,E032G02,Erie,ER32,2002,Summer,Calanoid,Day,non_pred,4319.63005,27133.7382
878,E032G02,Erie,ER32,2002,Summer,Cyclopoid,Day,non_pred,4043.908983,7197.404419
879,E032G02,Erie,ER32,2002,Summer,Daphnid,Day,non_pred,1801.377638,10140.51791
880,E032G02,Erie,ER32,2002,Summer,Mollusc,Day,non_pred,1298.186691,472.2620068
881,E032G02,Erie,ER32,2002,Summer,nauplii,Day,non_pred,15058.96561,2197.020451
882,E032G02,Erie,ER32,2002,Summer,Other clad.,Day,non_pred,1948.428874,5675.542208
883,E032G02,Erie,ER32,2002,Summer,Pred. clad.,Day,pred,430.2397484,4833.987489
884,E032G02,Erie,ER32,2002,Summer,Rotifers,Day,non_pred,110345.8687,7900.065529
885,E032G03,Erie,ER32,2003,Summer,Calanoid,Dawn/Dusk,non_pred,3195.33011,10196.58394
886,E032G03,Erie,ER32,2003,Summer,Cyclopoid,Dawn/Dusk,non_pred,1198.776422,3012.518749
887,E032G03,Erie,ER32,2003,Summer,Daphnid,Dawn/Dusk,non_pred,903.3033601,60386.88945
888,E032G03,Erie,ER32,2003,Summer,Mollusc,Dawn/Dusk,non_pred,8560.276702,3114.107919
889,E032G03,Erie,ER32,2003,Summer,nauplii,Dawn/Dusk,non_pred,11413.70227,1894.244327
890,E032G03,Erie,ER32,2003,Summer,Pred. clad.,Dawn/Dusk,pred,55.40119907,7994.468217
891,E032G03,Erie,ER32,2003,Summer,Rotifers,Dawn/Dusk,non_pred,109308.1487,6106.318712
892,E032G04,Erie,ER32,2004,Summer,Bosminid,Day,non_pred,20587.19209,17309.96453
893,E032G04,Erie,ER32,2004,Summer,Calanoid,Day,non_pred,4997.501591,15900.81167
894,E032G04,Erie,ER32,2004,Summer,Cyclopoid,Day,non_pred,3865.991797,5976.074154
895,E032G04,Erie,ER32,2004,Summer,Daphnid,Day,non_pred,817.2015181,1907.52031
896,E032G04,Erie,ER32,2004,Summer,Mollusc,Day,non_pred,3795.272435,1380.666579
897,E032G04,Erie,ER32,2004,Summer,nauplii,Day,non_pred,26024.72527,3471.398093
898,E032G04,Erie,ER32,2004,Summer,Other clad.,Day,non_pred,848.6323457,1529.037841
899,E032G04,Erie,ER32,2004,Summer,Pred. clad.,Day,pred,27.01086748,159.888785
900,E032G04,Erie,ER32,2004,Summer,Rotifers,Day,non_pred,116297.991,13159.44742
901,E032G05,Erie,ER32,2005,Summer,Bosminid,Dawn/Dusk,non_pred,2886.281259,1399.837661
902,E032G05,Erie,ER32,2005,Summer,Calanoid,Dawn/Dusk,non_pred,5394.597115,18690.29443
903,E032G05,Erie,ER32,2005,Summer,Cyclopoid,Dawn/Dusk,non_pred,1705.529835,2846.080068
904,E032G05,Erie,ER32,2005,Summer,Daphnid,Dawn/Dusk,non_pred,24.98944813,123.5857132
905,E032G05,Erie,ER32,2005,Summer,Mollusc,Dawn/Dusk,non_pred,1564.964189,569.3118978
906,E032G05,Erie,ER32,2005,Summer,nauplii,Dawn/Dusk,non_pred,19040.39764,2860.65969
907,E032G05,Erie,ER32,2005,Summer,Other clad.,Dawn/Dusk,non_pred,15.61840508,28.79363494
908,E032G05,Erie,ER32,2005,Summer,Pred. clad.,Dawn/Dusk,pred,57.00717855,8643.155367
909,E032G05,Erie,ER32,2005,Summer,Rotifers,Dawn/Dusk,non_pred,159887.1747,5682.045673
910,E032G06,Erie,ER32,2006,Summer,Bosminid,Night,non_pred,1257.798153,760.3203133
911,E032G06,Erie,ER32,2006,Summer,Calanoid,Night,non_pred,9884.394922,38845.11191
912,E032G06,Erie,ER32,2006,Summer,Cyclopoid,Night,non_pred,2485.931256,3759.441781
913,E032G06,Erie,ER32,2006,Summer,Daphnid,Night,non_pred,842.4874423,9044.140213
914,E032G06,Erie,ER32,2006,Summer,nauplii,Night,non_pred,16873.48089,2806.211029
915,E032G06,Erie,ER32,2006,Summer,Pred. clad.,Night,pred,135.3467942,14367.87561
916,E032G06,Erie,ER32,2006,Summer,Rotifers,Night,non_pred,348718.605,11544.07348
917,E032G08,Erie,ER32,2008,Summer,Bosminid,Day,non_pred,22.84089884,17.82527975
918,E032G08,Erie,ER32,2008,Summer,Calanoid,Day,non_pred,3106.362242,14156.55875
919,E032G08,Erie,ER32,2008,Summer,Cyclopoid,Day,non_pred,1720.681046,3394.508565
920,E032G08,Erie,ER32,2008,Summer,Daphnid,Day,non_pred,1355.226665,36081.65232
921,E032G08,Erie,ER32,2008,Summer,Mollusc,Day,non_pred,1044.019418,379.7995381
922,E032G08,Erie,ER32,2008,Summer,nauplii,Day,non_pred,25578.47574,4568.125522
923,E032G08,Erie,ER32,2008,Summer,Pred. clad.,Day,pred,103.4978229,10451.92486
924,E032G08,Erie,ER32,2008,Summer,Rotifers,Day,non_pred,159212.9612,7090.090321
925,E032G09,Erie,ER32,2009,Summer,Bosminid,Day,non_pred,2299.918252,1646.043661
926,E032G09,Erie,ER32,2009,Summer,Calanoid,Day,non_pred,7172.870048,22665.50456
927,E032G09,Erie,ER32,2009,Summer,Cyclopoid,Day,non_pred,2256.794785,1854.774795
928,E032G09,Erie,ER32,2009,Summer,Daphnid,Day,non_pred,71.87244538,595.29477
929,E032G09,Erie,ER32,2009,Summer,Mollusc,Day,non_pred,6809.015794,2477.023903
930,E032G09,Erie,ER32,2009,Summer,nauplii,Day,non_pred,12847.19961,2294.414297
931,E032G09,Erie,ER32,2009,Summer,Other clad.,Day,non_pred,35.93622269,114.4752152
932,E032G09,Erie,ER32,2009,Summer,Pred. clad.,Day,pred,24.48155171,1198.906045
933,E032G09,Erie,ER32,2009,Summer,Rotifers,Day,non_pred,41239.51075,1505.614472
934,E032G10,Erie,ER32,2010,Summer,Bosminid,Day,non_pred,6800.253573,4392.960561
935,E032G10,Erie,ER32,2010,Summer,Calanoid,Day,non_pred,9017.727564,22572.04465
936,E032G10,Erie,ER32,2010,Summer,Cyclopoid,Day,non_pred,9165.559163,20207.51257
937,E032G10,Erie,ER32,2010,Summer,Daphnid,Day,non_pred,3167.819987,9337.66799
938,E032G10,Erie,ER32,2010,Summer,nauplii,Day,non_pred,30337.15608,5417.990437
939,E032G10,Erie,ER32,2010,Summer,Other clad.,Day,non_pred,5913.263976,6713.634128
940,E032G10,Erie,ER32,2010,Summer,Pred. clad.,Day,pred,253.7555802,1800.457027
941,E032G10,Erie,ER32,2010,Summer,Rotifers,Day,non_pred,83113.03707,2581.488726
942,E032G11,Erie,ER32,2011,Summer,Bosminid,Night,non_pred,8376.863302,6727.072551
943,E032G11,Erie,ER32,2011,Summer,Calanoid,Night,non_pred,9413.176288,51340.14973
944,E032G11,Erie,ER32,2011,Summer,Cyclopoid,Night,non_pred,12219.85729,13986.76394
945,E032G11,Erie,ER32,2011,Summer,Daphnid,Night,non_pred,8333.683595,51756.27761
946,E032G11,Erie,ER32,2011,Summer,Mollusc,Night,non_pred,1948.484312,708.8311088
947,E032G11,Erie,ER32,2011,Summer,nauplii,Night,non_pred,16196.77584,2892.623699
948,E032G11,Erie,ER32,2011,Summer,Other clad.,Night,non_pred,6412.1866,8468.90258
949,E032G11,Erie,ER32,2011,Summer,Pred. clad.,Night,pred,47.90248828,974.8838516
950,E032G11,Erie,ER32,2011,Summer,Rotifers,Night,non_pred,71119.67739,2662.723097
951,E032G12,Erie,ER32,2012,Summer,Bosminid,Dawn/Dusk,non_pred,485.0120598,371.5824108
952,E032G12,Erie,ER32,2012,Summer,Calanoid,Dawn/Dusk,non_pred,34816.93715,132153.6082
953,E032G12,Erie,ER32,2012,Summer,Cyclopoid,Dawn/Dusk,non_pred,8649.381733,13125.78391
954,E032G12,Erie,ER32,2012,Summer,Daphnid,Dawn/Dusk,non_pred,3880.096478,26218.30085
955,E032G12,Erie,ER32,2012,Summer,Mollusc,Dawn/Dusk,non_pred,11807.01233,4295.224545
956,E032G12,Erie,ER32,2012,Summer,nauplii,Dawn/Dusk,non_pred,44120.94081,8397.426963
957,E032G12,Erie,ER32,2012,Summer,Other clad.,Dawn/Dusk,non_pred,4445.943881,4938.902179
958,E032G12,Erie,ER32,2012,Summer,Pred. clad.,Dawn/Dusk,pred,255.7680784,5262.066925
959,E032G12,Erie,ER32,2012,Summer,Rotifers,Dawn/Dusk,non_pred,275911.2355,2205.016805
960,E032G13,Erie,ER32,2013,Summer,Bosminid,Day,non_pred,109.747247,104.6294023
961,E032G13,Erie,ER32,2013,Summer,Calanoid,Day,non_pred,3949.333073,25007.95012
962,E032G13,Erie,ER32,2013,Summer,Cyclopoid,Day,non_pred,1349.891138,1302.235902
963,E032G13,Erie,ER32,2013,Summer,Daphnid,Day,non_pred,3687.507498,51026.52245
964,E032G13,Erie,ER32,2013,Summer,Mollusc,Day,non_pred,2379.800458,865.737839
965,E032G13,Erie,ER32,2013,Summer,nauplii,Day,non_pred,20624.9373,3495.50248
966,E032G13,Erie,ER32,2013,Summer,Pred. clad.,Day,pred,39.75887987,4365.451159
967,E032G13,Erie,ER32,2013,Summer,Rotifers,Day,non_pred,363316.2033,16844.8974
968,E032G14,Erie,ER32,2014,Summer,Bosminid,Night,non_pred,2027.836214,2064.897832
969,E032G14,Erie,ER32,2014,Summer,Calanoid,Night,non_pred,8565.193914,56369.8518
970,E032G14,Erie,ER32,2014,Summer,Cyclopoid,Night,non_pred,5204.779616,27233.06999
971,E032G14,Erie,ER32,2014,Summer,Daphnid,Night,non_pred,7807.169424,58466.27694
972,E032G14,Erie,ER32,2014,Summer,Mollusc,Night,non_pred,437.2521836,159.0661769
973,E032G14,Erie,ER32,2014,Summer,nauplii,Night,non_pred,19239.09608,2598.30835
974,E032G14,Erie,ER32,2014,Summer,Other clad.,Night,non_pred,57.93817754,745.3818848
975,E032G14,Erie,ER32,2014,Summer,Pred. clad.,Night,pred,118.4224664,19536.62339
976,E032G14,Erie,ER32,2014,Summer,Rotifers,Night,non_pred,129863.8985,3594.5442
977,E032G15,Erie,ER32,2015,Summer,Bosminid,Day,non_pred,63.96807447,47.56320999
978,E032G15,Erie,ER32,2015,Summer,Calanoid,Day,non_pred,4655.961992,20167.91612
979,E032G15,Erie,ER32,2015,Summer,Cyclopoid,Day,non_pred,3358.32391,4400.443096
980,E032G15,Erie,ER32,2015,Summer,Daphnid,Day,non_pred,79.96009309,380.7344051
981,E032G15,Erie,ER32,2015,Summer,Mollusc,Day,non_pred,1871.066178,680.6674838
982,E032G15,Erie,ER32,2015,Summer,nauplii,Day,non_pred,46152.96573,5984.473358
983,E032G15,Erie,ER32,2015,Summer,Pred. clad.,Day,pred,35.92849718,2334.831165
984,E032G15,Erie,ER32,2015,Summer,Rotifers,Day,non_pred,243238.6032,12512.54045
985,E032G16,Erie,ER32,2016,Summer,Calanoid,Night,non_pred,6165.917343,23311.61067
986,E032G16,Erie,ER32,2016,Summer,Cyclopoid,Night,non_pred,4925.058459,25132.15476
987,E032G16,Erie,ER32,2016,Summer,Daphnid,Night,non_pred,1029.78495,11820.5062
988,E032G16,Erie,ER32,2016,Summer,Mollusc,Night,non_pred,805.9186569,293.1818397
989,E032G16,Erie,ER32,2016,Summer,nauplii,Night,non_pred,26595.31568,3076.933092
990,E032G16,Erie,ER32,2016,Summer,Pred. clad.,Night,pred,284.679972,7216.762149
991,E032G16,Erie,ER32,2016,Summer,Rotifers,Night,non_pred,144662.3989,12713.98263
992,E032G17,Erie,ER32,2017,Summer,Calanoid,Night,non_pred,10766.93514,30567.69233
993,E032G17,Erie,ER32,2017,Summer,Cyclopoid,Night,non_pred,21291.7176,54369.94616
994,E032G17,Erie,ER32,2017,Summer,Daphnid,Night,non_pred,248.0588459,9479.282083
995,E032G17,Erie,ER32,2017,Summer,nauplii,Night,non_pred,58913.97589,13614.09641
996,E032G17,Erie,ER32,2017,Summer,Pred. clad.,Night,pred,62.77605279,8210.882315
997,E032G17,Erie,ER32,2017,Summer,Rotifers,Night,non_pred,391188.7999,9975.77349
998,E032G18,Erie,ER32,2018,Summer,Bosminid,Day,non_pred,121.5095334,69.28630219
999,E032G18,Erie,ER32,2018,Summer,Calanoid,Day,non_pred,7788.182477,34049.90031
1000,E032G18,Erie,ER32,2018,Summer,Cyclopoid,Day,non_pred,11502.9025,27019.74462
1001,E032G18,Erie,ER32,2018,Summer,Daphnid,Day,non_pred,1053.082623,14335.87126
1002,E032G18,Erie,ER32,2018,Summer,nauplii,Day,non_pred,45588.85808,7190.6783
1003,E032G18,Erie,ER32,2018,Summer,Pred. clad.,Day,pred,9.018285685,1411.237005
1004,E032G18,Erie,ER32,2018,Summer,Rotifers,Day,non_pred,158250.9786,6587.15959
1005,E032M01,Erie,ER32,2001,Spring,Bosminid,Day,non_pred,3.976102409,8.428172303
1006,E032M01,Erie,ER32,2001,Spring,Calanoid,Day,non_pred,123.2591747,929.6897541
1007,E032M01,Erie,ER32,2001,Spring,Cyclopoid,Day,non_pred,778.6533884,3541.663965
1008,E032M01,Erie,ER32,2001,Spring,Daphnid,Day,non_pred,1.988051204,12.82932904
1009,E032M01,Erie,ER32,2001,Spring,nauplii,Day,non_pred,937.8631557,150.2637224
1010,E032M01,Erie,ER32,2001,Spring,Rotifers,Day,non_pred,35749.13676,2472.233453
1011,E032M03,Erie,ER32,2003,Spring,Bosminid,Night,non_pred,29.24686592,93.41932076
1012,E032M03,Erie,ER32,2003,Spring,Calanoid,Night,non_pred,368.9604624,2773.361079
1013,E032M03,Erie,ER32,2003,Spring,Cyclopoid,Night,non_pred,5799.878489,36008.15978
1014,E032M03,Erie,ER32,2003,Spring,Daphnid,Night,non_pred,4.499517835,40.28912574
1015,E032M03,Erie,ER32,2003,Spring,nauplii,Night,non_pred,1870.29958,233.9576722
1016,E032M03,Erie,ER32,2003,Spring,Rotifers,Night,non_pred,2935.935387,112.2322914
1017,E032M04,Erie,ER32,2004,Spring,Bosminid,Day,non_pred,4.936251773,11.41584008
1018,E032M04,Erie,ER32,2004,Spring,Calanoid,Day,non_pred,62.19677235,507.8598425
1019,E032M04,Erie,ER32,2004,Spring,Cyclopoid,Day,non_pred,466.9694178,1090.570698
1020,E032M04,Erie,ER32,2004,Spring,Mollusc,Day,non_pred,116.8246253,42.49915085
1021,E032M04,Erie,ER32,2004,Spring,nauplii,Day,non_pred,233.6492506,34.85181993
1022,E032M04,Erie,ER32,2004,Spring,Rotifers,Day,non_pred,3341.184284,127.5465698
1023,E032M05,Erie,ER32,2005,Spring,Bosminid,Night,non_pred,10.39778342,28.73015518
1024,E032M05,Erie,ER32,2005,Spring,Calanoid,Night,non_pred,12.99722927,91.31292569
1025,E032M05,Erie,ER32,2005,Spring,Cyclopoid,Night,non_pred,2079.556684,5605.154477
1026,E032M05,Erie,ER32,2005,Spring,nauplii,Night,non_pred,291.1379357,40.81855049
1027,E032M05,Erie,ER32,2005,Spring,Rotifers,Night,non_pred,194.0919571,8.383392513
1028,E032M06,Erie,ER32,2006,Spring,Bosminid,Dawn/Dusk,non_pred,444.147957,1474.380809
1029,E032M06,Erie,ER32,2006,Spring,Calanoid,Dawn/Dusk,non_pred,736.7630816,5255.848212
1030,E032M06,Erie,ER32,2006,Spring,Cyclopoid,Dawn/Dusk,non_pred,4535.534431,18429.77807
1031,E032M06,Erie,ER32,2006,Spring,Daphnid,Dawn/Dusk,non_pred,41.80216066,403.8989312
1032,E032M06,Erie,ER32,2006,Spring,Limno,Dawn/Dusk,mostly_pred,2.612635041,138.3464581
1033,E032M06,Erie,ER32,2006,Spring,nauplii,Dawn/Dusk,non_pred,7628.89432,833.8378938
